match_id,ist_fall,status,espn_hz,fd_hz,eigentor_h1
F2-1718-2018-03-12-lens-bourg-peronnas,0,Halbzeit stimmt,0:0,0:0,0
F2-1718-2018-03-16-lorient-orleans,0,Halbzeit stimmt,1:0,1:0,0
F2-1718-2018-03-30-auxerre-bourg-peronnas,1,Halbzeit stimmt,1:1,1:1,0
F2-1718-2018-03-30-nimes-valenciennes,0,Halbzeit stimmt,1:0,1:0,0
F2-1718-2018-04-06-brest-valenciennes,0,Halbzeit stimmt,1:1,1:1,0
F2-1718-2018-04-06-clermont-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-1718-2018-04-13-nimes-sochaux,0,Halbzeit stimmt,0:0,0:0,0
F2-1718-2018-04-20-chateauroux-niort,0,Endstand weicht ab,1:1,1:1,0
F2-1718-2018-04-20-clermont-orleans,0,Halbzeit stimmt,1:1,1:1,1
F2-1718-2018-04-20-lorient-valenciennes,0,Halbzeit stimmt,0:1,0:1,0
F2-1718-2018-04-20-reims-ajaccio,0,Halbzeit stimmt,0:0,0:0,0
F2-1718-2018-04-27-chateauroux-auxerre,0,Halbzeit stimmt,1:0,1:0,0
F2-1718-2018-04-27-nancy-tours,0,Halbzeit stimmt,0:1,0:1,0
F2-1718-2018-04-27-reims-niort,0,Halbzeit stimmt,2:0,2:0,0
F2-1718-2018-05-04-brest-quevilly-rouen,0,Halbzeit stimmt,2:0,2:0,0
F2-1718-2018-05-04-lorient-bourg-peronnas,0,Halbzeit stimmt,3:0,3:0,0
F2-1718-2018-05-04-nimes-ajaccio-gfco,0,Halbzeit stimmt,2:0,2:0,0
F2-1718-2018-05-11-ajaccio-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-1718-2018-05-11-clermont-paris,1,Halbzeit stimmt,0:1,0:1,0
F2-1718-2018-05-11-le-havre-tours,0,Halbzeit stimmt,2:0,2:0,0
F2-1718-2018-05-11-nancy-orleans,0,Halbzeit stimmt,2:0,2:0,0
F2-1819-2018-08-03-metz-orleans,0,Halbzeit stimmt,2:0,2:0,0
F2-1819-2018-08-04-lens-red-star,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2018-09-14-brest-ajaccio-gfco,0,Halbzeit stimmt,2:1,2:1,0
F2-1819-2018-09-28-brest-chateauroux,0,Halbzeit stimmt,2:1,2:1,0
F2-1819-2018-09-28-clermont-ajaccio-gfco,1,Halbzeit stimmt,0:1,0:1,0
F2-1819-2018-10-05-le-havre-beziers,0,Halbzeit stimmt,1:2,1:2,0
F2-1819-2018-10-05-lorient-nancy,0,Halbzeit stimmt,2:0,2:0,0
F2-1819-2018-10-19-metz-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2018-10-22-lens-ajaccio-gfco,0,Halbzeit stimmt,4:0,4:0,1
F2-1819-2018-11-02-brest-red-star,1,Halbzeit stimmt,0:1,0:1,0
F2-1819-2018-11-03-lens-chateauroux,0,Halbzeit stimmt,0:0,0:0,0
F2-1819-2018-11-05-metz-auxerre,1,Halbzeit stimmt,0:1,0:1,0
F2-1819-2018-11-12-brest-nancy,1,Halbzeit stimmt,0:1,0:1,0
F2-1819-2018-11-26-metz-ajaccio-gfco,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2018-12-04-metz-red-star,0,Halbzeit stimmt,0:0,0:0,0
F2-1819-2018-12-14-brest-beziers,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2018-12-14-lorient-niort,1,Halbzeit stimmt,0:1,0:1,0
F2-1819-2018-12-22-lens-ajaccio,1,Halbzeit stimmt,1:1,1:1,0
F2-1819-2019-01-11-clermont-niort,0,Halbzeit stimmt,2:1,2:1,0
F2-1819-2019-01-11-lorient-chateauroux,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2019-01-15-le-havre-valenciennes,1,Halbzeit stimmt,3:3,3:3,0
F2-1819-2019-01-18-lorient-ajaccio-gfco,1,Halbzeit stimmt,0:1,0:1,0
F2-1819-2019-01-19-lens-nancy,0,Halbzeit stimmt,0:1,0:1,0
F2-1819-2019-01-21-le-havre-red-star,0,Halbzeit stimmt,0:0,0:0,0
F2-1819-2019-01-26-brest-sochaux,0,Halbzeit stimmt,1:0,1:0,1
F2-1819-2019-01-29-metz-nancy,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2019-02-01-auxerre-red-star,0,Halbzeit stimmt,0:0,0:0,0
F2-1819-2019-02-01-metz-troyes,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2019-02-04-lens-beziers,0,Halbzeit stimmt,3:0,3:0,0
F2-1819-2019-02-08-clermont-valenciennes,1,Halbzeit stimmt,0:1,0:1,0
F2-1819-2019-02-15-le-havre-nancy,0,Halbzeit stimmt,0:1,0:1,0
F2-1819-2019-02-15-lorient-red-star,0,Halbzeit stimmt,2:0,2:0,0
F2-1819-2019-02-18-metz-beziers,0,Halbzeit stimmt,0:0,0:0,0
F2-1819-2019-02-25-lens-niort,0,Halbzeit stimmt,2:1,2:1,1
F2-1819-2019-03-08-brest-valenciennes,1,Halbzeit stimmt,0:2,0:2,0
F2-1819-2019-03-11-metz-sochaux,0,Halbzeit stimmt,0:0,0:0,0
F2-1819-2019-03-29-orleans-red-star,0,Halbzeit stimmt,2:2,2:2,0
F2-1819-2019-04-05-le-havre-niort,0,Halbzeit stimmt,0:0,0:0,0
F2-1819-2019-04-05-lorient-beziers,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2019-04-12-lens-valenciennes,0,Halbzeit stimmt,0:0,0:0,0
F2-1819-2019-04-12-metz-chateauroux,0,Halbzeit stimmt,2:0,2:0,0
F2-1819-2019-04-23-metz-grenoble,0,Halbzeit stimmt,1:1,1:1,0
F2-1819-2019-04-23-troyes-red-star,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2019-05-03-le-havre-ajaccio-gfco,0,Halbzeit stimmt,1:2,1:2,0
F2-1819-2019-05-03-metz-valenciennes,0,Halbzeit stimmt,3:0,3:0,0
F2-1819-2019-05-03-sochaux-red-star,1,Halbzeit stimmt,0:1,0:1,0
F2-1819-2019-05-10-ajaccio-gfco-chateauroux,0,Halbzeit stimmt,0:1,0:1,0
F2-1819-2019-05-10-brest-niort,0,Halbzeit stimmt,2:0,2:0,0
F2-1819-2019-05-17-auxerre-valenciennes,0,Halbzeit stimmt,1:0,1:0,0
F2-1819-2019-05-17-lens-orleans,0,Halbzeit stimmt,3:1,3:1,0
F2-1819-2019-05-17-sochaux-grenoble,0,Halbzeit stimmt,1:0,1:0,0
F2-1920-2019-07-26-guingamp-grenoble,0,Halbzeit stimmt,2:0,2:0,0
F2-1920-2019-08-16-lorient-sochaux,0,Halbzeit stimmt,0:0,0:0,0
F2-1920-2019-09-16-lens-chateauroux,0,Halbzeit stimmt,0:0,0:0,0
F2-1920-2019-09-27-le-havre-chateauroux,0,Halbzeit stimmt,0:0,0:0,0
F2-1920-2019-09-27-troyes-orleans,0,Halbzeit stimmt,1:1,1:1,0
F2-1920-2019-09-28-lens-paris,0,Halbzeit stimmt,2:0,2:0,0
F2-1920-2019-10-18-troyes-le-mans,0,Halbzeit stimmt,1:1,1:1,0
F2-1920-2019-11-01-troyes-valenciennes,0,Halbzeit stimmt,0:0,0:0,0
F2-1920-2019-11-02-clermont-le-mans,1,Halbzeit stimmt,0:1,0:1,0
F2-1920-2019-11-08-lorient-niort,0,Halbzeit stimmt,4:1,4:1,1
F2-1920-2019-11-22-troyes-chambly,1,Halbzeit stimmt,0:2,0:2,0
F2-1920-2019-11-29-clermont-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-1920-2019-11-29-lorient-grenoble,0,Halbzeit stimmt,2:0,2:0,0
F2-1920-2019-12-03-le-havre-le-mans,0,Halbzeit stimmt,1:0,1:0,0
F2-1920-2019-12-03-lens-chambly,0,Halbzeit stimmt,1:0,1:0,0
F2-1920-2019-12-13-lorient-auxerre,0,Halbzeit stimmt,0:0,0:0,0
F2-1920-2019-12-20-le-havre-chambly,0,Halbzeit stimmt,1:1,1:1,0
F2-1920-2019-12-21-lens-niort,0,Halbzeit stimmt,0:0,0:0,0
F2-1920-2020-01-24-lorient-nancy,0,Halbzeit stimmt,1:0,1:0,0
F2-1920-2020-01-31-ajaccio-chateauroux,1,Halbzeit stimmt,0:1,0:1,0
F2-1920-2020-02-04-lorient-le-mans,0,Halbzeit stimmt,1:1,1:1,0
F2-1920-2020-02-10-lens-grenoble,0,Halbzeit stimmt,0:0,0:0,0
F2-1920-2020-02-21-ajaccio-le-mans,0,Halbzeit stimmt,1:0,1:0,0
F2-1920-2020-02-21-le-havre-orleans,0,Halbzeit stimmt,1:1,1:1,0
F2-1920-2020-02-22-lens-caen,0,Halbzeit stimmt,1:2,1:2,0
F2-1920-2020-02-28-auxerre-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-1920-2020-02-29-lorient-chambly,1,Halbzeit stimmt,1:2,1:2,1
F2-1920-2020-03-06-troyes-paris,0,Halbzeit stimmt,1:1,1:1,0
F2-1920-2020-03-09-lens-orleans,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2020-08-22-ajaccio-chateauroux,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2020-08-22-guingamp-niort,0,Halbzeit stimmt,0:1,0:1,0
F2-2021-2020-08-22-toulouse-dunkerque,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2020-11-07-troyes-chambly,0,Halbzeit stimmt,2:1,2:1,0
F2-2021-2020-12-05-clermont-pau,0,Halbzeit stimmt,1:0,1:0,0
F2-2021-2020-12-18-troyes-niort,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-01-05-troyes-chateauroux,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-01-16-auxerre-chateauroux,0,Halbzeit stimmt,1:1,1:1,0
F2-2021-2021-01-16-clermont-dunkerque,0,Halbzeit stimmt,2:0,2:0,0
F2-2021-2021-02-13-clermont-chambly,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-02-13-troyes-rodez,0,Halbzeit stimmt,1:0,1:0,0
F2-2021-2021-02-20-le-havre-dunkerque,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-02-27-clermont-valenciennes,0,Halbzeit stimmt,2:0,2:0,0
F2-2021-2021-03-02-paris-dunkerque,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-03-13-sochaux-chateauroux,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-03-13-toulouse-chambly,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-03-13-troyes-nancy,1,Halbzeit stimmt,0:2,0:2,0
F2-2021-2021-04-03-clermont-niort,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-04-14-clermont-amiens,0,Halbzeit stimmt,1:0,1:0,0
F2-2021-2021-04-17-clermont-le-havre,1,Halbzeit stimmt,0:1,0:1,0
F2-2021-2021-04-17-toulouse-chateauroux,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-04-17-troyes-caen,0,Halbzeit stimmt,1:0,1:0,0
F2-2021-2021-04-24-auxerre-dunkerque,1,Halbzeit stimmt,1:1,1:1,0
F2-2021-2021-04-26-clermont-chateauroux,0,Halbzeit stimmt,1:0,1:0,0
F2-2021-2021-05-08-clermont-sochaux,0,Halbzeit stimmt,2:1,2:1,0
F2-2021-2021-05-08-guingamp-chateauroux,0,Halbzeit stimmt,1:0,1:0,0
F2-2021-2021-05-08-toulouse-caen,0,Halbzeit stimmt,1:0,1:0,0
F2-2021-2021-05-08-troyes-dunkerque,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-05-12-toulouse-pau,0,Halbzeit stimmt,1:0,1:0,0
F2-2021-2021-05-15-grenoble-rodez,0,Halbzeit stimmt,0:0,0:0,0
F2-2021-2021-05-15-paris-chambly,0,Halbzeit stimmt,0:0,0:0,0
F2-2122-2021-07-31-paris-dunkerque,0,Halbzeit stimmt,1:1,1:1,0
F2-2122-2021-08-14-sochaux-dunkerque,0,Halbzeit stimmt,1:0,1:0,1
F2-2122-2021-08-14-toulouse-bastia,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2021-08-28-toulouse-valenciennes,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2021-09-11-auxerre-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2021-09-18-toulouse-grenoble,0,Halbzeit stimmt,2:0,2:0,0
F2-2122-2021-09-27-toulouse-caen,1,Halbzeit stimmt,2:3,2:3,1
F2-2122-2021-10-02-paris-nancy,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2021-10-30-toulouse-guingamp,1,Halbzeit stimmt,0:1,0:1,0
F2-2122-2021-12-13-toulouse-rodez,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2021-12-21-ajaccio-grenoble,0,Halbzeit stimmt,0:0,0:0,0
F2-2122-2022-01-15-toulouse-pau,0,Halbzeit stimmt,0:0,0:0,0
F2-2122-2022-01-19-toulouse-nancy,0,Halbzeit stimmt,2:0,2:0,0
F2-2122-2022-02-05-toulouse-dijon,0,Halbzeit stimmt,2:1,2:1,0
F2-2122-2022-02-12-paris-quevilly-rouen,0,Halbzeit stimmt,2:0,2:0,0
F2-2122-2022-02-21-toulouse-le-havre,0,Halbzeit stimmt,2:0,2:0,0
F2-2122-2022-02-26-auxerre-quevilly-rouen,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2022-03-07-toulouse-dunkerque,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2022-03-12-paris-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2022-03-15-toulouse-amiens,0,Halbzeit stimmt,3:0,3:0,1
F2-2122-2022-04-02-caen-dunkerque,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2022-04-16-toulouse-quevilly-rouen,0,Halbzeit stimmt,0:0,0:0,0
F2-2122-2022-04-19-ajaccio-dunkerque,0,Halbzeit stimmt,2:0,2:0,0
F2-2122-2022-04-25-toulouse-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2022-04-30-ajaccio-le-havre,1,Halbzeit stimmt,2:1,2:1,0
F2-2122-2022-04-30-auxerre-dunkerque,0,Halbzeit stimmt,0:0,0:0,0
F2-2122-2022-05-07-toulouse-nimes,1,Halbzeit stimmt,0:1,0:1,0
F2-2122-2022-05-14-ajaccio-toulouse,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2022-05-14-auxerre-amiens,0,Halbzeit stimmt,1:0,1:0,0
F2-2122-2022-05-14-paris-grenoble,0,Halbzeit stimmt,0:0,0:0,0
F2-2122-2022-05-14-sochaux-dijon,0,Halbzeit stimmt,1:0,1:0,0
F2-2223-2022-08-30-caen-pau,1,Halbzeit stimmt,1:1,1:1,0
F2-2223-2022-09-17-sochaux-nimes,1,Halbzeit stimmt,2:1,2:1,0
F2-2223-2022-10-01-metz-pau,0,Halbzeit stimmt,1:0,1:0,0
F2-2223-2022-10-08-caen-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-2223-2022-11-12-bordeaux-pau,1,Halbzeit stimmt,0:1,0:1,0
F2-2223-2022-11-12-st-etienne-rodez,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2022-12-26-sochaux-rodez,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-01-13-le-havre-nimes,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-01-28-caen-laval,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-01-31-metz-rodez,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-01-31-sochaux-valenciennes,0,Halbzeit stimmt,2:0,2:0,1
F2-2223-2023-02-25-metz-nimes,0,Halbzeit stimmt,1:0,1:0,0
F2-2223-2023-02-25-sochaux-annecy,0,Halbzeit stimmt,3:0,3:0,0
F2-2223-2023-02-25-st-etienne-pau,0,Halbzeit stimmt,1:0,1:0,0
F2-2223-2023-03-04-le-havre-laval,1,Halbzeit stimmt,1:1,1:1,0
F2-2223-2023-03-18-bordeaux-nimes,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-03-18-caen-valenciennes,0,Halbzeit stimmt,1:1,1:1,0
F2-2223-2023-04-01-metz-laval,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-04-01-st-etienne-niort,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-04-15-sochaux-pau,1,Halbzeit stimmt,0:2,0:2,0
F2-2223-2023-04-24-bordeaux-grenoble,0,Halbzeit stimmt,1:0,1:0,0
F2-2223-2023-05-06-st-etienne-guingamp,1,Halbzeit stimmt,1:2,1:2,0
F2-2223-2023-05-08-le-havre-rodez,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-05-13-bastia-niort,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-05-13-metz-grenoble,0,Halbzeit stimmt,0:0,0:0,0
F2-2223-2023-05-20-st-etienne-quevilly-rouen,0,Halbzeit stimmt,1:1,1:1,0
F2-2223-2023-05-22-le-havre-valenciennes,1,Halbzeit stimmt,0:2,0:2,0
F2-2223-2023-05-26-guingamp-niort,0,Halbzeit stimmt,1:0,1:0,0
F2-2223-2023-05-26-laval-nimes,0,Halbzeit stimmt,2:0,2:0,0
F2-2223-2023-06-02-bordeaux-rodez,1,kein Halbzeitstand bei football-data,0:1,None:None,0
F2-2223-2023-06-02-metz-bastia,0,Halbzeit stimmt,1:0,1:0,0
F2-2223-2023-06-02-st-etienne-valenciennes,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2023-08-05-st-etienne-grenoble,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2023-08-12-caen-pau,0,Halbzeit stimmt,2:0,2:0,0
F2-2324-2023-08-14-bordeaux-concarneau,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2023-08-19-st-etienne-quevilly-rouen,0,Halbzeit stimmt,2:0,2:0,0
F2-2324-2023-09-02-st-etienne-valenciennes,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2023-09-16-auxerre-pau,0,Halbzeit stimmt,1:1,1:1,0
F2-2324-2023-09-23-amiens-valenciennes,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2023-09-26-auxerre-annecy,0,Halbzeit stimmt,2:0,2:0,1
F2-2324-2023-09-30-auxerre-rodez,0,Halbzeit stimmt,1:0,1:0,0
F2-2324-2023-10-04-st-etienne-dunkerque,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2023-10-28-auxerre-dunkerque,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2023-11-04-angers-valenciennes,0,Halbzeit stimmt,2:0,2:0,1
F2-2324-2023-11-11-bordeaux-annecy,0,Halbzeit stimmt,2:1,2:1,0
F2-2324-2023-11-25-st-etienne-pau,0,Halbzeit stimmt,1:0,1:0,0
F2-2324-2023-12-02-auxerre-quevilly-rouen,0,Halbzeit stimmt,1:2,1:2,0
F2-2324-2023-12-02-bordeaux-troyes,1,Halbzeit stimmt,0:1,0:1,0
F2-2324-2023-12-16-guingamp-concarneau,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2024-01-13-grenoble-dunkerque,0,Halbzeit stimmt,1:0,1:0,0
F2-2324-2024-01-23-bordeaux-valenciennes,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2024-02-03-guingamp-annecy,1,Halbzeit stimmt,1:2,1:2,0
F2-2324-2024-02-24-auxerre-bastia,0,Halbzeit stimmt,1:0,1:0,0
F2-2324-2024-02-24-st-etienne-annecy,0,Halbzeit stimmt,2:0,2:0,0
F2-2324-2024-03-02-auxerre-valenciennes,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2024-03-16-auxerre-caen,1,Halbzeit stimmt,0:1,0:1,0
F2-2324-2024-03-16-guingamp-valenciennes,0,Halbzeit stimmt,2:0,2:0,0
F2-2324-2024-04-06-annecy-valenciennes,1,Halbzeit stimmt,0:1,0:1,0
F2-2324-2024-04-06-st-etienne-concarneau,0,Halbzeit stimmt,1:0,1:0,0
F2-2324-2024-04-08-auxerre-troyes,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2024-04-20-angers-troyes,1,Halbzeit stimmt,0:1,0:1,0
F2-2324-2024-04-20-paris-valenciennes,1,Halbzeit stimmt,2:1,2:1,0
F2-2324-2024-04-23-auxerre-laval,0,Halbzeit stimmt,3:0,3:0,1
F2-2324-2024-04-23-bordeaux-dunkerque,0,Halbzeit stimmt,1:0,1:0,0
F2-2324-2024-05-10-st-etienne-rodez,0,Halbzeit stimmt,1:0,1:0,0
F2-2324-2024-05-17-angers-dunkerque,0,Halbzeit stimmt,0:0,0:0,0
F2-2324-2024-05-17-auxerre-concarneau,1,Halbzeit stimmt,1:1,1:1,0
F2-2324-2024-05-17-caen-valenciennes,0,Halbzeit stimmt,1:0,1:0,0
F2-2324-2024-05-17-rodez-ajaccio,0,Halbzeit stimmt,2:0,2:0,0
G1-0607-2006-08-19-aek-paok,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2006-08-19-olympiakos-xanthi,1,Halbzeit stimmt,0:1,0:1,0
G1-0607-2006-08-26-panathinaikos-ionikos,1,Halbzeit stimmt,0:1,0:1,0
G1-0607-2006-08-27-aris-kerkyra,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2006-08-27-xanthi-ergotelis,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2006-09-09-olympiakos-paok,0,Halbzeit stimmt,2:0,2:0,0
G1-0607-2006-09-09-panathinaikos-xanthi,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2006-09-16-paok-ergotelis,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2006-09-18-aek-iraklis,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-09-24-panathinaikos-paok,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2006-09-30-aek-ergotelis,0,Endstand weicht ab,1:0,0:1,0
G1-0607-2006-10-01-paok-kalamaria,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-10-28-aek-kalamaria,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-10-28-olympiakos-ergotelis,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2006-11-04-paok-kerkyra,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-11-05-xanthi-ionikos,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-11-12-aek-larisa,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-11-12-olympiakos-kalamaria,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-11-18-aek-kerkyra,1,Halbzeit stimmt,3:1,3:1,0
G1-0607-2006-11-19-paok-ionikos,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2006-11-26-olympiakos-larisa,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-11-26-panathinaikos-kalamaria,1,Halbzeit stimmt,2:1,2:1,0
G1-0607-2006-12-02-aek-ionikos,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-12-03-larisa-ergotelis,1,Halbzeit stimmt,1:1,1:1,0
G1-0607-2006-12-03-paok-panionios,0,Halbzeit stimmt,1:1,1:1,0
G1-0607-2006-12-09-panathinaikos-larisa,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2006-12-10-olympiakos-egaleo,1,Halbzeit stimmt,0:1,0:1,0
G1-0607-2006-12-10-paok-atromitos,1,Halbzeit stimmt,0:2,0:2,0
G1-0607-2006-12-16-olympiakos-ionikos,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2006-12-17-aek-panionios,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2007-01-07-panathinaikos-egaleo,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-01-14-aek-ofi,1,Halbzeit stimmt,1:1,1:1,0
G1-0607-2007-01-14-olympiakos-panionios,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2007-01-21-aek-atromitos,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2007-01-21-kalamaria-ionikos,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2007-01-27-panathinaikos-panionios,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2007-01-28-olympiakos-ofi,0,Halbzeit stimmt,2:0,2:0,0
G1-0607-2007-01-28-xanthi-kalamaria,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-02-04-larisa-ionikos,0,Halbzeit stimmt,2:0,2:0,0
G1-0607-2007-02-11-olympiakos-iraklis,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2007-02-11-panathinaikos-ofi,0,Halbzeit stimmt,2:2,2:2,0
G1-0607-2007-02-17-egaleo-ionikos,0,Endstand weicht ab,1:0,2:0,0
G1-0607-2007-02-18-iraklis-ergotelis,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-02-18-olympiakos-atromitos,0,Endstand weicht ab,1:0,2:0,0
G1-0607-2007-02-24-atromitos-ionikos,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-02-25-panathinaikos-iraklis,0,Halbzeit stimmt,2:0,2:0,0
G1-0607-2007-02-25-xanthi-egaleo,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-03-03-aek-aris,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-03-11-aris-iraklis,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2007-03-11-panathinaikos-ergotelis,1,Halbzeit stimmt,0:1,0:1,0
G1-0607-2007-03-11-panionios-ionikos,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-03-18-olympiakos-aris,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-03-18-panathinaikos-atromitos,1,Halbzeit stimmt,0:1,0:1,0
G1-0607-2007-04-15-aek-egaleo,1,Halbzeit stimmt,1:1,1:1,0
G1-0607-2007-04-15-ofi-ionikos,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2007-04-22-olympiakos-kerkyra,0,Halbzeit stimmt,2:0,2:0,0
G1-0607-2007-04-22-panathinaikos-aris,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-04-29-aek-xanthi,0,Halbzeit stimmt,0:0,0:0,0
G1-0607-2007-04-29-aris-kalamaria,0,Halbzeit stimmt,2:2,2:2,0
G1-0607-2007-04-29-iraklis-ionikos,0,Halbzeit stimmt,1:0,1:0,0
G1-0607-2007-04-29-kerkyra-ergotelis,0,Halbzeit stimmt,3:0,3:0,0
G1-0607-2007-05-13-aris-atromitos,0,Endstand weicht ab,0:0,0:2,0
G1-0607-2007-05-13-ergotelis-egaleo,0,Endstand weicht ab,0:0,0:0,0
G1-0607-2007-05-13-panathinaikos-kerkyra,0,Endstand weicht ab,0:0,0:1,0
G1-0607-2007-05-13-panionios-aek,0,Endstand weicht ab,0:0,1:1,0
G1-0708-2007-09-22-paok-iraklis,0,Halbzeit stimmt,1:0,1:0,0
G1-0708-2007-09-22-xanthi-asteras-tripolis,0,Halbzeit stimmt,0:0,0:0,0
G1-0708-2007-09-23-aek-atromitos,0,Halbzeit stimmt,0:0,0:0,0
G1-0708-2007-09-23-larisa-veria,0,Halbzeit stimmt,0:1,0:1,0
G1-0708-2007-09-23-olympiakos-ofi,0,Halbzeit stimmt,5:1,5:1,0
G1-0708-2007-09-23-panionios-levadeiakos,0,Endstand weicht ab,0:0,2:0,0
G1-0708-2007-09-29-panathinaikos-paok,0,Halbzeit stimmt,1:0,1:0,0
G1-0708-2007-10-06-olympiakos-kalamaria,0,Halbzeit stimmt,1:0,1:0,0
G1-0708-2007-10-06-paok-ofi,1,Halbzeit stimmt,2:2,2:2,0
G1-0708-2007-10-07-iraklis-veria,0,Halbzeit stimmt,0:0,0:0,0
G1-0708-2007-10-07-larisa-levadeiakos,1,Halbzeit stimmt,2:2,2:2,1
