datum,liga,liga_code,saison,team,gegner,vorquote_fair,torniveau_liga_saison,minute_gegentor,modell_p_sieg,modell_faire_quote,lohnt_ab_quote,live_quote_notiert,einsatz,notiert_am,bemerkung,endstand,ergebnis,treffer
2022-08-06,Belgien Pro League,B1,2223,charleroi,oostende,1.7411,3.036,28,0.2934,3.41,3.59,,,,,1:3,niederlage,0
2022-08-06,Premier League,E0,2223,Tottenham,Southampton,1.3983,2.853,12,0.5396,1.85,1.95,,,,,4:1,sieg,1
2022-08-07,Belgien Pro League,B1,2223,gent,westerlo,1.7414,3.036,5,0.3851,2.6,2.73,,,,,2:1,sieg,1
2022-08-07,Belgien Pro League,B1,2223,antwerp,oud heverlee leuven,1.7414,3.036,27,0.297,3.37,3.55,,,,,4:2,sieg,1
2022-08-07,Premier League,E0,2223,Manchester United,Brighton,1.6857,2.853,30,0.3056,3.27,3.45,,,,,1:2,niederlage,0
2022-08-13,Bundesliga,D1,2223,hoffenheim,bochum,1.6479,3.173,10,0.4027,2.48,2.62,,,,,3:2,sieg,1
2022-08-13,Bundesliga,D1,2223,leverkusen,augsburg,1.3629,3.173,15,0.5542,1.8,1.9,,,,,1:2,niederlage,0
2022-08-13,Serie A,I1,2223,milan,udinese,1.5089,2.563,2,0.5102,1.96,2.06,,,,,4:2,sieg,1
2022-08-15,Premier League,E0,2223,Liverpool,Crystal Palace,1.2486,2.853,32,0.5917,1.69,1.78,,,,,1:1,unentschieden,0
2022-08-20,Bundesliga,D1,2223,leverkusen,hoffenheim,1.7523,3.173,9,0.3642,2.75,2.89,,,,,0:3,niederlage,0
2022-08-27,Premier League,E0,2223,Manchester City,Crystal Palace,1.2481,2.853,4,0.7057,1.42,1.49,,,,,4:2,sieg,1
2022-08-27,Griechenland Super League,G1,2223,aek,volos nfc,1.322,2.35,19,0.5722,1.75,1.84,,,,,0:1,niederlage,0
2022-08-28,Ligue 1,F1,2223,paris sg,monaco,1.2383,2.808,20,0.6541,1.53,1.61,,,,,1:1,unentschieden,0
2022-08-28,Scottish Premiership,SC0,2223,hearts,st johnstone,1.727,2.939,6,0.3865,2.59,2.72,,,,,3:2,sieg,1
2022-09-02,Primeira Liga,P1,2223,benfica,vizela,1.2514,2.493,20,0.6393,1.56,1.65,,,,,2:1,sieg,1
2022-09-03,Belgien Pro League,B1,2223,mechelen,seraing,1.6616,3.036,22,0.3465,2.89,3.04,,,,,2:3,niederlage,0
2022-09-04,Belgien Pro League,B1,2223,anderlecht,oud heverlee leuven,1.4447,3.036,19,0.475,2.11,2.22,,,,,2:2,unentschieden,0
2022-09-04,Eredivisie,N1,2223,waalwijk,excelsior,1.7829,3.056,15,0.329,3.04,3.2,,,,,5:2,sieg,1
2022-09-05,Süper Lig,T1,2223,galatasaray,gaziantep,1.7177,3.048,27,0.3053,3.28,3.45,,,,,2:1,sieg,1
2022-09-11,Griechenland Super League,G1,2223,olympiakos,volos nfc,1.322,2.35,29,0.5279,1.89,1.99,,,,,1:1,unentschieden,0
2022-09-11,Serie A,I1,2223,juventus,salernitana,1.4758,2.563,18,0.4591,2.18,2.29,,,,,2:2,unentschieden,0
2022-09-17,Premier League,E0,2223,Tottenham,Leicester,1.5294,2.853,6,0.4804,2.08,2.19,,,,,6:2,sieg,1
2022-09-17,Eredivisie,N1,2223,vitesse,volendam,1.5317,3.056,21,0.4129,2.42,2.55,,,,,1:1,unentschieden,0
2022-09-17,La Liga,SP1,2223,ath bilbao,vallecano,1.6179,2.513,5,0.4384,2.28,2.4,,,,,3:2,sieg,1
2022-09-18,La Liga,SP1,2223,villarreal,sevilla,1.7874,2.513,8,0.3556,2.81,2.96,,,,,1:1,unentschieden,0
2022-09-18,Süper Lig,T1,2223,trabzonspor,gaziantep,1.7645,3.048,2,0.389,2.57,2.71,,,,,3:2,sieg,1
2022-09-30,Belgien Pro League,B1,2223,standard,seraing,1.7268,3.036,9,0.3739,2.67,2.82,,,,,0:2,niederlage,0
2022-10-01,Premier League,E0,2223,Liverpool,Brighton,1.4098,2.853,4,0.5664,1.77,1.86,,,,,3:3,unentschieden,0
2022-10-02,Belgien Pro League,B1,2223,gent,cercle brugge,1.72,3.036,24,0.3159,3.17,3.33,,,,,3:4,niederlage,0
2022-10-08,Primeira Liga,P1,2223,benfica,rio ave,1.2549,2.493,6,0.6913,1.45,1.52,,,,,4:2,sieg,1
2022-10-09,Primeira Liga,P1,2223,sp braga,chaves,1.3749,2.493,2,0.6013,1.66,1.75,,,,,0:1,niederlage,0
2022-10-14,Belgien Pro League,B1,2223,westerlo,seraing,1.6862,3.036,12,0.3776,2.65,2.79,,,,,2:2,unentschieden,0
2022-10-15,La Liga,SP1,2223,valencia,elche,1.4814,2.513,29,0.4074,2.45,2.58,,,,,2:2,unentschieden,0
2022-10-16,Bundesliga,D1,2223,koln,augsburg,1.747,3.173,14,0.3457,2.89,3.05,,,,,3:2,sieg,1
2022-10-22,Eredivisie,N1,2223,feyenoord,for sittard,1.27,3.056,9,0.6643,1.51,1.59,,,,,1:1,unentschieden,0
2022-10-22,Scottish Premiership,SC0,2223,rangers,livingston,1.2223,2.939,4,0.7325,1.37,1.44,,,,,1:1,unentschieden,0
2022-10-23,La Liga,SP1,2223,espanol,elche,1.7589,2.513,11,0.3535,2.83,2.98,,,,,2:2,unentschieden,0
2022-10-23,La Liga,SP1,2223,villarreal,almeria,1.4374,2.513,31,0.4269,2.34,2.47,,,,,2:1,sieg,1
2022-10-29,Premier League,E0,2223,Liverpool,Leeds,1.3611,2.853,4,0.6036,1.66,1.74,,,,,1:2,niederlage,0
2022-10-29,Ligue 1,F1,2223,paris sg,troyes,1.1465,2.808,3,0.822,1.22,1.28,,,,,4:3,sieg,1
2022-10-29,Scottish Premiership,SC0,2223,rangers,aberdeen,1.4416,2.939,21,0.4682,2.14,2.25,,,,,4:1,sieg,1
2022-11-04,Serie A,I1,2223,udinese,lecce,1.7055,2.563,33,0.2872,3.48,3.67,,,,,1:1,unentschieden,0
2022-11-06,Primeira Liga,P1,2223,sp braga,casa pia,1.48,2.493,23,0.4344,2.3,2.42,,,,,0:1,niederlage,0
2022-11-06,La Liga,SP1,2223,villarreal,mallorca,1.6655,2.513,32,0.3057,3.27,3.44,,,,,0:2,niederlage,0
2022-11-09,Serie A,I1,2223,inter,bologna,1.3506,2.563,22,0.5335,1.87,1.97,,,,,6:1,sieg,1
2022-11-12,Premier League,E0,2223,Manchester City,Brentford,1.2096,2.853,16,0.7035,1.42,1.5,,,,,1:2,niederlage,0
2022-11-12,Premier League,E0,2223,Tottenham,Leeds,1.7402,2.853,10,0.3646,2.74,2.89,,,,,4:3,sieg,1
2022-11-12,Eredivisie,N1,2223,psv eindhoven,az alkmaar,1.5641,3.056,18,0.4086,2.45,2.58,,,,,0:1,niederlage,0
2022-11-13,Eredivisie,N1,2223,feyenoord,excelsior,1.1926,3.056,4,0.7651,1.31,1.38,,,,,5:1,sieg,1
2022-12-15,Scottish Premiership,SC0,2223,rangers,hibernian,1.3921,2.939,8,0.562,1.78,1.87,,,,,3:2,sieg,1
2022-12-26,Premier League,E0,2223,Arsenal,West Ham,1.5772,2.853,27,0.3639,2.75,2.89,,,,,3:1,sieg,1
2022-12-30,Premier League,E0,2223,Liverpool,Leicester,1.3508,2.853,4,0.6119,1.63,1.72,,,,,2:1,sieg,1
2023-01-04,Serie A,I1,2223,udinese,empoli,1.6592,2.563,3,0.428,2.34,2.46,,,,,1:1,unentschieden,0
2023-01-04,Süper Lig,T1,2223,galatasaray,ankaragucu,1.5644,3.048,7,0.4567,2.19,2.31,,,,,2:1,sieg,1
2023-01-06,La Liga,SP1,2223,valencia,cadiz,1.6655,2.513,9,0.3992,2.51,2.64,,,,,0:1,niederlage,0
2023-01-14,Ligue 1,F1,2223,marseille,lorient,1.4667,2.808,29,0.4165,2.4,2.53,,,,,3:1,sieg,1
2023-01-14,Ligue 1,F1,2223,lyon,strasbourg,1.6857,2.808,29,0.3094,3.23,3.4,,,,,1:2,niederlage,0
2023-01-14,Scottish Premiership,SC0,2223,hibernian,dundee united,1.7933,2.939,6,0.3617,2.76,2.91,,,,,2:2,unentschieden,0
2023-01-15,Serie A,I1,2223,torino,spezia,1.7209,2.563,28,0.3004,3.33,3.51,,,,,0:1,niederlage,0
2023-01-18,Belgien Pro League,B1,2223,anderlecht,waregem,1.619,3.036,11,0.4117,2.43,2.56,,,,,2:3,niederlage,0
2023-01-22,Belgien Pro League,B1,2223,club brugge,charleroi,1.5265,3.036,13,0.4509,2.22,2.34,,,,,2:2,unentschieden,0
2023-01-24,Bundesliga,D1,2223,bayern munich,koln,1.26,3.173,4,0.6938,1.44,1.52,,,,,1:1,unentschieden,0
2023-01-28,Eredivisie,N1,2223,az alkmaar,utrecht,1.7576,3.056,12,0.3499,2.86,3.01,,,,,5:5,unentschieden,0
2023-01-29,Griechenland Super League,G1,2223,olympiakos,ofi crete,1.2847,2.35,19,0.6082,1.64,1.73,,,,,2:1,sieg,1
2023-01-29,Serie A,I1,2223,milan,sassuolo,1.5641,2.563,19,0.4043,2.47,2.6,,,,,2:5,niederlage,0
2023-01-29,Serie A,I1,2223,juventus,monza,1.626,2.563,18,0.3785,2.64,2.78,,,,,0:2,niederlage,0
2023-01-29,Süper Lig,T1,2223,fenerbahce,kasimpasa,1.4086,3.048,24,0.4783,2.09,2.2,,,,,5:1,sieg,1
2023-02-01,Süper Lig,T1,2223,galatasaray,umraniyespor,1.2691,3.048,11,0.6572,1.52,1.6,,,,,3:2,sieg,1
2023-02-04,Ligue 1,F1,2223,paris sg,toulouse,1.4404,2.808,20,0.4735,2.11,2.22,,,,,2:1,sieg,1
2023-02-04,Scottish Premiership,SC0,2223,hearts,dundee united,1.7771,2.939,9,0.3551,2.82,2.97,,,,,3:1,sieg,1
2023-02-05,Süper Lig,T1,2223,galatasaray,trabzonspor,1.7731,3.048,1,0.39,2.56,2.7,,,,,2:1,sieg,1
2023-02-08,Premier League,E0,2223,Manchester United,Leeds,1.5317,2.853,1,0.5014,1.99,2.1,,,,,2:2,unentschieden,0
2023-02-12,Eredivisie,N1,2223,ajax,waalwijk,1.2096,3.056,17,0.6997,1.43,1.5,,,,,3:1,sieg,1
2023-02-18,Belgien Pro League,B1,2223,st gilloise,standard,1.6193,3.036,20,0.3732,2.68,2.82,,,,,2:4,niederlage,0
2023-02-18,Eredivisie,N1,2223,feyenoord,az alkmaar,1.7874,3.056,17,0.3196,3.13,3.29,,,,,2:1,sieg,1
2023-02-19,Serie A,I1,2223,atalanta,lecce,1.5893,2.563,4,0.457,2.19,2.3,,,,,1:2,niederlage,0
2023-02-19,Serie A,I1,2223,fiorentina,empoli,1.6783,2.563,28,0.3161,3.16,3.33,,,,,1:1,unentschieden,0
2023-02-24,Ligue 1,F1,2223,lille,brest,1.432,2.808,8,0.5329,1.88,1.98,,,,,2:1,sieg,1
2023-02-26,Serie A,I1,2223,udinese,spezia,1.7081,2.563,6,0.394,2.54,2.67,,,,,2:2,unentschieden,0
2023-02-26,La Liga,SP1,2223,ath bilbao,girona,1.7576,2.513,4,0.3831,2.61,2.75,,,,,2:3,niederlage,0
2023-02-27,La Liga,SP1,2223,villarreal,getafe,1.7543,2.513,9,0.3634,2.75,2.9,,,,,2:1,sieg,1
2023-03-04,Belgien Pro League,B1,2223,cercle brugge,seraing,1.4697,3.036,3,0.53,1.89,1.99,,,,,3:1,sieg,1
2023-03-04,Premier League,E0,2223,Arsenal,Bournemouth,1.276,2.853,1,0.6898,1.45,1.53,,,,,3:2,sieg,1
2023-03-04,Eredivisie,N1,2223,twente,heerenveen,1.626,3.056,25,0.3495,2.86,3.01,,,,,3:3,unentschieden,0
2023-03-08,Scottish Premiership,SC0,2223,celtic,hearts,1.2383,2.939,6,0.7084,1.41,1.49,,,,,3:1,sieg,1
2023-03-11,Bundesliga,D1,2223,bayern munich,augsburg,1.185,3.173,2,0.78,1.28,1.35,,,,,5:3,sieg,1
2023-03-11,La Liga,SP1,2223,real madrid,espanol,1.3239,2.513,8,0.6178,1.62,1.7,,,,,3:1,sieg,1
2023-03-12,Griechenland Super League,G1,2223,aris,giannina,1.5386,2.35,7,0.4707,2.12,2.24,,,,,3:1,sieg,1
2023-03-12,Serie A,I1,2223,roma,sassuolo,1.7675,2.563,13,0.3423,2.92,3.08,,,,,3:4,niederlage,0
2023-03-12,Eredivisie,N1,2223,psv eindhoven,cambuur,1.212,3.056,22,0.6776,1.48,1.55,,,,,5:2,sieg,1
2023-03-12,Eredivisie,N1,2223,feyenoord,volendam,1.1951,3.056,12,0.7354,1.36,1.43,,,,,2:1,sieg,1
2023-03-17,Ligue 1,F1,2223,lyon,nantes,1.6783,2.808,2,0.4239,2.36,2.48,,,,,1:1,unentschieden,0
2023-03-19,Belgien Pro League,B1,2223,st gilloise,mechelen,1.4806,3.036,4,0.5186,1.93,2.03,,,,,2:1,sieg,1
2023-03-19,Ligue 1,F1,2223,nice,lorient,1.7349,2.808,30,0.2881,3.47,3.65,,,,,1:1,unentschieden,0
2023-03-31,Bundesliga,D1,2223,ein frankfurt,bochum,1.5772,3.173,13,0.4235,2.36,2.49,,,,,1:1,unentschieden,0
2023-03-31,Ligue 1,F1,2223,marseille,montpellier,1.5579,2.808,12,0.438,2.28,2.4,,,,,1:1,unentschieden,0
2023-04-01,Bundesliga,D1,2223,rb leipzig,mainz,1.6182,3.173,9,0.4207,2.38,2.5,,,,,0:3,niederlage,0
2023-04-01,Bundesliga,D1,2223,wolfsburg,augsburg,1.6995,3.173,2,0.4148,2.41,2.54,,,,,2:2,unentschieden,0
2023-04-01,Premier League,E0,2223,Manchester City,Liverpool,1.7097,2.853,17,0.3475,2.88,3.03,,,,,4:1,sieg,1
2023-04-01,Premier League,E0,2223,Brighton,Brentford,1.7515,2.853,10,0.3603,2.78,2.92,,,,,3:3,unentschieden,0
2023-04-01,Premier League,E0,2223,Chelsea,Aston Villa,1.7576,2.853,18,0.3259,3.07,3.23,,,,,0:2,niederlage,0
2023-04-01,Eredivisie,N1,2223,az alkmaar,heerenveen,1.5879,3.056,5,0.4533,2.21,2.32,,,,,1:1,unentschieden,0
2023-04-01,Süper Lig,T1,2223,trabzonspor,kayserispor,1.6073,3.048,1,0.4613,2.17,2.28,,,,,3:4,niederlage,0
2023-04-02,La Liga,SP1,2223,celta,almeria,1.6458,2.513,7,0.4166,2.4,2.53,,,,,2:2,unentschieden,0
2023-04-04,Premier League,E0,2223,Leeds,Nottingham Forest,1.7933,2.853,12,0.3373,2.96,3.12,,,,,2:1,sieg,1
2023-04-09,Ligue 1,F1,2223,reims,brest,1.7081,2.808,6,0.394,2.54,2.67,,,,,1:1,unentschieden,0
2023-04-09,Süper Lig,T1,2223,besiktas,giresunspor,1.5101,3.048,21,0.4251,2.35,2.48,,,,,3:1,sieg,1
2023-04-15,Bundesliga,D1,2223,rb leipzig,augsburg,1.3173,3.173,5,0.6362,1.57,1.66,,,,,3:2,sieg,1
2023-04-15,La Liga,SP1,2223,villarreal,valladolid,1.5247,2.513,2,0.501,2.0,2.1,,,,,1:2,niederlage,0
2023-04-16,Ligue 1,F1,2223,lille,montpellier,1.5833,2.808,24,0.3734,2.68,2.82,,,,,2:1,sieg,1
2023-04-21,Premier League,E0,2223,Arsenal,Southampton,1.2637,2.853,1,0.7015,1.43,1.5,,,,,3:3,unentschieden,0
2023-04-26,La Liga,SP1,2223,ath madrid,mallorca,1.488,2.513,20,0.4427,2.26,2.38,,,,,3:1,sieg,1
2023-04-30,Ligue 1,F1,2223,monaco,montpellier,1.5833,2.808,28,0.3568,2.8,2.95,,,,,0:4,niederlage,0
2023-04-30,Ligue 1,F1,2223,rennes,angers,1.3518,2.808,19,0.5458,1.83,1.93,,,,,4:2,sieg,1
2023-04-30,Ligue 1,F1,2223,paris sg,lorient,1.2458,2.808,15,0.6657,1.5,1.58,,,,,1:3,niederlage,0
2023-04-30,Ligue 1,F1,2223,marseille,auxerre,1.3933,2.808,33,0.4497,2.22,2.34,,,,,2:1,sieg,1
2023-05-03,Serie A,I1,2223,atalanta,spezia,1.442,2.563,18,0.4813,2.08,2.19,,,,,3:2,sieg,1
2023-05-04,La Liga,SP1,2223,ath bilbao,betis,1.7829,2.513,6,0.3654,2.74,2.88,,,,,0:1,niederlage,0
2023-05-05,Bundesliga,D1,2223,leverkusen,koln,1.7515,3.173,14,0.344,2.91,3.06,,,,,1:2,niederlage,0
2023-05-05,Bundesliga,D1,2223,mainz,schalke 04,1.7136,3.173,26,0.3106,3.22,3.39,,,,,2:3,niederlage,0
2023-05-06,Süper Lig,T1,2223,ad demirspor,alanyaspor,1.646,3.048,11,0.3992,2.5,2.64,,,,,4:2,sieg,1
2023-05-07,Eredivisie,N1,2223,go ahead eagles,groningen,1.7874,3.056,6,0.3638,2.75,2.89,,,,,1:1,unentschieden,0
2023-05-08,Premier League,E0,2223,Brighton,Everton,1.4011,2.853,1,0.5859,1.71,1.8,,,,,1:5,niederlage,0
2023-05-12,Ligue 1,F1,2223,lens,reims,1.6182,2.808,23,0.3612,2.77,2.92,,,,,2:1,sieg,1
2023-05-13,Premier League,E0,2223,Chelsea,Nottingham Forest,1.5833,2.853,13,0.4204,2.38,2.5,,,,,2:2,unentschieden,0
2023-05-13,Primeira Liga,P1,2223,sp lisbon,maritimo,1.3109,2.493,10,0.6211,1.61,1.7,,,,,2:1,sieg,1
2023-05-14,Ligue 1,F1,2223,marseille,angers,1.2416,2.808,28,0.6171,1.62,1.71,,,,,3:1,sieg,1
2023-05-14,Eredivisie,N1,2223,psv eindhoven,for sittard,1.1763,3.056,4,0.7838,1.28,1.34,,,,,2:1,sieg,1
2023-05-20,Premier League,E0,2223,Liverpool,Aston Villa,1.522,2.853,27,0.3925,2.55,2.68,,,,,1:1,unentschieden,0
2023-05-20,Serie A,I1,2223,atalanta,verona,1.6193,2.563,11,0.4115,2.43,2.56,,,,,3:1,sieg,1
2023-05-20,Scottish Premiership,SC0,2223,celtic,st mirren,1.1794,2.939,4,0.7802,1.28,1.35,,,,,2:2,unentschieden,0
2023-05-21,Eredivisie,N1,2223,sparta rotterdam,cambuur,1.4697,3.056,9,0.5032,1.99,2.09,,,,,4:1,sieg,1
2023-05-22,Serie A,I1,2223,roma,salernitana,1.5386,2.563,12,0.4485,2.23,2.35,,,,,2:2,unentschieden,0
2023-05-24,Scottish Premiership,SC0,2223,rangers,hearts,1.4098,2.939,1,0.5795,1.73,1.82,,,,,2:2,unentschieden,0
2023-05-27,Bundesliga,D1,2223,dortmund,mainz,1.2101,3.173,15,0.7066,1.42,1.49,,,,,2:2,unentschieden,0
2023-05-27,Ligue 1,F1,2223,lille,nantes,1.5089,2.808,17,0.4434,2.26,2.37,,,,,2:1,sieg,1
2023-05-28,Premier League,E0,2223,Crystal Palace,Nottingham Forest,1.7515,2.853,31,0.279,3.58,3.77,,,,,1:1,unentschieden,0
2023-05-28,Premier League,E0,2223,Manchester United,Fulham,1.5964,2.853,19,0.3881,2.58,2.71,,,,,2:1,sieg,1
2023-06-03,Süper Lig,T1,2223,trabzonspor,alanyaspor,1.6061,3.048,14,0.4049,2.47,2.6,,,,,5:1,sieg,1
2023-07-30,Belgien Pro League,B1,2324,gent,kortrijk,1.4463,2.817,5,0.5365,1.86,1.96,,,,,3:2,sieg,1
2023-08-05,Belgien Pro League,B1,2324,genk,eupen,1.4098,2.817,2,0.5752,1.74,1.83,,,,,0:1,niederlage,0
2023-08-12,Ligue 1,F1,2324,marseille,reims,1.7829,2.699,10,0.349,2.87,3.02,,,,,2:1,sieg,1
2023-08-13,Eredivisie,N1,2324,nijmegen,excelsior,1.5772,3.242,12,0.4279,2.34,2.46,,,,,3:4,niederlage,0
2023-08-19,Premier League,E0,2324,Liverpool,Bournemouth,1.2637,3.279,3,0.6939,1.44,1.52,,,,,3:1,sieg,1
2023-08-19,Ligue 1,F1,2324,lyon,montpellier,1.7974,2.699,20,0.3048,3.28,3.45,,,,,1:4,niederlage,0
2023-08-20,Belgien Pro League,B1,2324,gent,st truiden,1.4814,2.817,7,0.5047,1.98,2.09,,,,,2:2,unentschieden,0
2023-08-20,Süper Lig,T1,2324,buyuksehyr,karagumruk,1.729,2.795,6,0.3857,2.59,2.73,,,,,0:2,niederlage,0
2023-08-26,Premier League,E0,2324,Arsenal,Fulham,1.2637,3.279,1,0.7015,1.43,1.5,,,,,2:2,unentschieden,0
2023-08-26,Premier League,E0,2324,Manchester United,Nottingham Forest,1.3792,3.279,2,0.5979,1.67,1.76,,,,,3:2,sieg,1
2023-08-26,Premier League,E0,2324,Brighton,West Ham,1.6135,3.279,19,0.38,2.63,2.77,,,,,1:3,niederlage,0
2023-08-26,Griechenland Super League,G1,2324,aek,panserraikos,1.234,2.958,1,0.7309,1.37,1.44,,,,,1:1,unentschieden,0
2023-08-26,Primeira Liga,P1,2324,arouca,portimonense,1.7349,2.866,5,0.3876,2.58,2.72,,,,,1:1,unentschieden,0
2023-08-26,Süper Lig,T1,2324,trabzonspor,rizespor,1.6147,2.795,20,0.3753,2.66,2.81,,,,,2:3,niederlage,0
2023-08-27,Serie A,I1,2324,juventus,bologna,1.5833,2.611,24,0.3734,2.68,2.82,,,,,1:1,unentschieden,0
2023-08-27,Serie A,I1,2324,lazio,genoa,1.6458,2.611,16,0.3781,2.65,2.79,,,,,0:1,niederlage,0
2023-09-02,Serie A,I1,2324,bologna,cagliari,1.7933,2.611,22,0.2986,3.35,3.53,,,,,2:1,sieg,1
2023-09-02,Serie A,I1,2324,napoli,lazio,1.6995,2.611,30,0.3005,3.33,3.5,,,,,1:2,niederlage,0
2023-09-02,La Liga,SP1,2324,real madrid,getafe,1.3933,2.645,11,0.5478,1.83,1.92,,,,,2:1,sieg,1
2023-09-15,Ligue 1,F1,2324,paris sg,nice,1.6263,2.699,21,0.3658,2.73,2.88,,,,,2:3,niederlage,0
2023-09-16,Belgien Pro League,B1,2324,club brugge,charleroi,1.5101,2.817,6,0.4916,2.03,2.14,,,,,4:2,sieg,1
2023-09-17,La Liga,SP1,2324,real madrid,sociedad,1.7425,2.645,5,0.3846,2.6,2.74,,,,,2:1,sieg,1
2023-09-17,Süper Lig,T1,2324,fenerbahce,antalyaspor,1.4978,2.795,31,0.3891,2.57,2.71,,,,,3:2,sieg,1
2023-09-22,Bundesliga,D1,2324,stuttgart,darmstadt,1.4722,3.219,17,0.4658,2.15,2.26,,,,,3:1,sieg,1
2023-09-23,Eredivisie,N1,2324,heerenveen,excelsior,1.7515,3.242,21,0.3163,3.16,3.33,,,,,0:3,niederlage,0
2023-09-23,La Liga,SP1,2324,barcelona,celta,1.3583,2.645,19,0.5403,1.85,1.95,,,,,3:2,sieg,1
2023-09-24,Belgien Pro League,B1,2324,genk,st truiden,1.6532,2.817,31,0.3143,3.18,3.35,,,,,3:3,unentschieden,0
2023-09-24,Belgien Pro League,B1,2324,gent,eupen,1.3518,2.817,28,0.5056,1.98,2.08,,,,,2:1,sieg,1
2023-09-24,Premier League,E0,2324,Brighton,Bournemouth,1.4404,3.279,25,0.4513,2.22,2.33,,,,,3:1,sieg,1
2023-09-30,Premier League,E0,2324,Everton,Luton,1.6547,3.279,24,0.3413,2.93,3.09,,,,,1:2,niederlage,0
2023-09-30,Premier League,E0,2324,Manchester United,Crystal Palace,1.6386,3.279,25,0.3441,2.91,3.06,,,,,0:1,niederlage,0
2023-10-01,La Liga,SP1,2324,ath madrid,cadiz,1.399,2.645,12,0.539,1.86,1.95,,,,,3:2,sieg,1
2023-10-07,Premier League,E0,2324,Manchester United,Brentford,1.7492,3.279,26,0.2981,3.35,3.53,,,,,2:1,sieg,1
2023-10-07,Primeira Liga,P1,2324,sp braga,rio ave,1.4328,2.866,5,0.5457,1.83,1.93,,,,,2:1,sieg,1
2023-10-08,Belgien Pro League,B1,2324,antwerp,eupen,1.3239,2.817,11,0.6051,1.65,1.74,,,,,4:1,sieg,1
2023-10-08,Ligue 1,F1,2324,lyon,lorient,1.7492,2.699,16,0.3368,2.97,3.13,,,,,3:3,unentschieden,0
2023-10-08,Serie A,I1,2324,napoli,fiorentina,1.6719,2.611,7,0.405,2.47,2.6,,,,,1:3,niederlage,0
2023-10-21,Bundesliga,D1,2324,freiburg,bochum,1.7933,3.219,15,0.3255,3.07,3.24,,,,,2:1,sieg,1
2023-10-22,Ligue 1,F1,2324,monaco,metz,1.3983,2.699,4,0.5749,1.74,1.83,,,,,2:1,sieg,1
2023-10-22,La Liga,SP1,2324,girona,almeria,1.5294,2.645,2,0.4983,2.01,2.11,,,,,5:2,sieg,1
2023-10-23,Serie A,I1,2324,fiorentina,empoli,1.5126,2.611,21,0.4237,2.36,2.49,,,,,0:2,niederlage,0
2023-10-28,Belgien Pro League,B1,2324,anderlecht,oud heverlee leuven,1.6315,2.817,6,0.4276,2.34,2.46,,,,,5:1,sieg,1
2023-10-29,Eredivisie,N1,2324,psv eindhoven,ajax,1.3705,3.242,10,0.57,1.75,1.85,,,,,5:2,sieg,1
2023-11-04,Primeira Liga,P1,2324,sp braga,portimonense,1.3333,2.866,10,0.6011,1.66,1.75,,,,,6:1,sieg,1
2023-11-04,Süper Lig,T1,2324,fenerbahce,trabzonspor,1.4365,2.795,10,0.5209,1.92,2.02,,,,,2:3,niederlage,0
2023-11-05,Bundesliga,D1,2324,wolfsburg,werder bremen,1.7852,3.219,7,0.3605,2.77,2.92,,,,,2:2,unentschieden,0
2023-11-05,Griechenland Super League,G1,2324,aris,atromitos,1.6212,2.958,25,0.3517,2.84,2.99,,,,,1:3,niederlage,0
2023-11-05,Eredivisie,N1,2324,sparta rotterdam,almere city,1.7515,3.242,12,0.3521,2.84,2.99,,,,,1:2,niederlage,0
2023-11-10,Serie A,I1,2324,sassuolo,salernitana,1.7402,2.611,5,0.3855,2.59,2.73,,,,,2:2,unentschieden,0
2023-11-10,La Liga,SP1,2324,ath bilbao,celta,1.7735,2.645,25,0.2938,3.4,3.58,,,,,4:3,sieg,1
2023-11-12,Griechenland Super League,G1,2324,paok,panetolikos,1.2552,2.958,19,0.6392,1.56,1.65,,,,,2:1,sieg,1
2023-11-12,La Liga,SP1,2324,barcelona,alaves,1.322,2.645,1,0.6485,1.54,1.62,,,,,2:1,sieg,1
2023-11-12,La Liga,SP1,2324,ath madrid,villarreal,1.4286,2.645,20,0.4817,2.08,2.19,,,,,3:1,sieg,1
2023-11-25,Bundesliga,D1,2324,dortmund,m gladbach,1.5398,3.219,13,0.4435,2.26,2.37,,,,,4:2,sieg,1
2023-11-25,Bundesliga,D1,2324,freiburg,darmstadt,1.6275,3.219,18,0.3778,2.65,2.79,,,,,1:1,unentschieden,0
2023-11-25,Griechenland Super League,G1,2324,olympiakos,panetolikos,1.2007,2.958,13,0.7251,1.38,1.45,,,,,3:1,sieg,1
2023-11-25,La Liga,SP1,2324,getafe,almeria,1.74,2.645,7,0.3772,2.65,2.79,,,,,2:1,sieg,1
2023-11-26,Belgien Pro League,B1,2324,anderlecht,rwd molenbeek,1.48,2.817,16,0.4654,2.15,2.26,,,,,2:1,sieg,1
2023-12-02,Ligue 1,F1,2324,lens,lyon,1.7829,2.699,15,0.329,3.04,3.2,,,,,3:2,sieg,1
2023-12-03,Bundesliga,D1,2324,leverkusen,dortmund,1.7011,3.219,5,0.4012,2.49,2.62,,,,,1:1,unentschieden,0
2023-12-03,Premier League,E0,2324,Manchester City,Tottenham,1.3583,3.279,6,0.5972,1.67,1.76,,,,,3:3,unentschieden,0
2023-12-03,Primeira Liga,P1,2324,sp braga,estoril,1.4579,2.866,24,0.444,2.25,2.37,,,,,3:1,sieg,1
2023-12-04,Primeira Liga,P1,2324,sp lisbon,gil vicente,1.2735,2.866,34,0.5548,1.8,1.9,,,,,3:1,sieg,1
